latitude,longitude,magType,nst,earthquake_id,type,magNst,magSource
-7.0226,129.9937,mb,40,50496,earthquake,29,us
52.2201,159.8177,mb,23,50497,earthquake,7,us
46.4409,149.6617,mb,35,50498,earthquake,12,us
-18.1047,-177.8817,mb,33,50499,earthquake,16,us
14.0287,145.0201,mb,18,50500,earthquake,11,us
17.9865,-66.8863,md,25,50501,earthquake,25,pr
53.1421,-166.8644,ml,18,50502,earthquake,16,us
18.8468,-64.405,md,23,50503,earthquake,13,pr
19.55333333,-156.0043333,ml,49,50504,earthquake,18,hv
18.1315,-67.23983333,md,11,50505,earthquake,5,pr
-2.4396,140.704,mb,22,50506,earthquake,14,us
37.7398333,-122.128,md,125,50507,earthquake,103,nc
50.4432,-174.2056,ml,9,50508,earthquake,6,us
38.1593,74.116,mb,54,50509,earthquake,36,us
38.6783,141.9108,mb,35,50510,earthquake,8,us
43.7612,-128.587,ml,27,50511,earthquake,32,us
55.5064,-149.2594,mb,45,50512,earthquake,8,us
-7.9957,107.9128,mb,21,50513,earthquake,8,us
-21.7769,-68.5617,mb,40,50514,earthquake,23,us
51.4608,-175.6034,ml,15,50515,earthquake,8,us
52.7646,-167.444,ml,27,50516,earthquake,14,us
3.6141,122.7771,mb,34,50517,earthquake,20,us
6.0367,60.7381,mb,23,50518,earthquake,12,us
19.238,-68.9336,md,19,50519,earthquake,16,pr
54.5331,-159.8207,ml,12,50520,earthquake,8,us
32.47650146,-102.0206507,ml,26,50521,earthquake,15,tx
52.0046,-171.4988,ml,12,50522,earthquake,18,us
51.3294,-176.2162,ml,13,50523,earthquake,10,us
53.5571,-162.855,ml,17,50524,earthquake,8,us
51.9564,179.8626,ml,13,50525,earthquake,8,us
-20.2929,-177.6348,mb,26,50526,earthquake,16,us
36.0841667,-118.9036667,ml,26,50527,earthquake,102,ci
51.9248,178.6428,ml,11,50528,earthquake,6,us
27.6733,56.1838,mb,65,50529,earthquake,41,us
-6.2834,147.419,mb,39,50530,earthquake,23,us
53.9354,-166.4128,ml,16,50531,earthquake,18,us
-31.722,-67.1914,mb,34,50532,earthquake,11,us
-20.2849,-177.4539,mb,37,50533,earthquake,31,us
-6.5427,151.9123,mb,30,50534,earthquake,20,us
54.3092,-159.7547,ml,20,50535,earthquake,16,us
35.5995,25.8618,mwr,84,50536,earthquake,10,us
40.9488333,-124.0303333,mw,45,50537,earthquake,3,nc
51.3811,-176.6322,ml,17,50538,earthquake,10,us
51.0364,-178.161,mb,51,50539,earthquake,33,us
-23.3379,-174.8566,mb,13,50540,earthquake,10,us
-23.414,-174.7041,mb,19,50541,earthquake,13,us
18.8263,-64.3388,md,18,50542,earthquake,9,pr
54.6689,-156.9373,ml,,50543,earthquake,,ak
54.715,-157.0884,ml,,50544,earthquake,,ak
55.199,-156.7951,ml,,50545,earthquake,,ak
54.608,-156.7668,ml,,50546,earthquake,,ak
54.7547,-156.887,ml,,50547,earthquake,,ak
-19.5368,-177.074,mb,27,50548,earthquake,30,us
54.7345,-156.7661,ml,,50549,earthquake,,ak
54.8073,-156.8366,ml,,50550,earthquake,,ak
36.8343333,-121.5731667,md,70,50551,earthquake,91,nc
54.7013,-156.835,ml,,50552,earthquake,,ak
-2.8053,141.8287,mb,20,50553,earthquake,11,us
11.2892,91.8207,mb,14,50554,earthquake,5,us
-5.518,102.8032,mb,11,50555,earthquake,3,us
38.8269997,-122.7621689,md,10,50556,earthquake,13,nc
-21.0386,-177.7685,mb,28,50557,earthquake,16,us
52.2846,-170.4471,ml,19,50558,earthquake,16,us
42.9735,18.1489,ml,12,50559,earthquake,36,us
54.7499,-156.9333,ml,,50560,earthquake,,ak
-7.9781,129.919,mb,24,50561,earthquake,14,us
16.6797,-98.9887,mb,29,50562,earthquake,4,us
35.4541,139.2024,mwr,18,50563,earthquake,14,us
1.5255,127.1206,mb,22,50564,earthquake,13,us
53.8453,-165.0471,mb,37,50565,earthquake,9,us
-16.304,-174.2223,mb,22,50566,earthquake,9,us
18.945,-67.34933333,md,15,50567,earthquake,5,pr
23.2218,121.4519,mwr,44,50568,earthquake,27,us
40.9251667,-111.6248333,ml,30,50569,earthquake,11,uu
52.0091,178.3543,ml,17,50570,earthquake,16,us
55.4551,-149.3489,ml,41,50571,earthquake,22,us
51.9625,-177.2055,ml,16,50572,earthquake,6,us
13.9966,120.5752,mb,39,50573,earthquake,24,us
25.8265,128.3839,mb,28,50574,earthquake,10,us
6.0665,126.0555,mb,16,50575,earthquake,12,us
50.3913,-177.2419,mb,59,50576,earthquake,26,us
-14.893,166.9404,mb,15,50577,earthquake,10,us
-14.7507,166.9029,mb,19,50578,earthquake,12,us
37.943,27.3214,ml,13,50579,earthquake,18,us
43.6777,-128.6231,mb,71,50580,earthquake,34,us
-16.6398,-74.2667,mb,19,50581,earthquake,11,us
-55.6879,-26.4725,mb,17,50582,earthquake,16,us
6.2073,60.8238,mb,21,50583,earthquake,15,us
43.5974,-128.6681,ml,33,50584,earthquake,46,us
-23.2975,-175.6789,mb,16,50585,earthquake,10,us
43.6598,-129.0905,ml,21,50586,earthquake,30,us
-21.5202,-68.5084,mb,16,50587,earthquake,5,us
46.2286,154.7309,mb,33,50588,earthquake,16,us
31.72151906,-104.3043001,ml,27,50589,earthquake,18,tx
54.3537,-159.7507,ml,26,50590,earthquake,18,us
-4.9673,151.9971,mb,30,50591,earthquake,20,us
-14.1378,167.7614,mb,10,50592,earthquake,5,us
56.5437,-149.3306,ml,44,50593,earthquake,64,us
-14.6664,166.8198,mb,14,50594,earthquake,5,us
60.5731,-152.7649,ml,,50595,earthquake,,ak
50.9211,-178.0724,ml,11,50596,earthquake,6,us
40.5213333,-124.9323333,mw,79,50597,earthquake,3,nc
-19.3176,-177.4859,mb,24,50598,earthquake,10,us
33.6998333,-116.7613333,ml,123,50599,earthquake,177,ci
31.58090837,-104.0609072,ml,24,50600,earthquake,18,tx
0.0107,123.5461,mb,79,50601,earthquake,67,us
-8.4401,121.5966,mb,15,50602,earthquake,4,us
-25.4853,-71.0059,ml,23,50603,earthquake,36,us
18.7895,-67.3775,md,17,50604,earthquake,10,pr
18.4535,-68.9225,md,22,50605,earthquake,17,pr
63.6312,-149.3442,ml,,50606,earthquake,,ak
-21.0986,169.6161,mb,24,50607,earthquake,12,us
43.7828,-105.3787,ml,33,50608,mining explosion,80,us
-3.8909,134.8086,mb,18,50609,earthquake,7,us
-14.7053,166.9053,mb,18,50610,earthquake,12,us
26.8052,53.7556,mb,16,50611,earthquake,7,us
19.1571,-68.9906,md,14,50612,earthquake,10,pr
37.1995,20.9112,mb,22,50613,earthquake,3,us
18.38883333,-66.41633333,md,5,50614,earthquake,4,pr
-6.6901,130.3742,mb,11,50615,earthquake,15,us
52.2063,-168.1989,ml,24,50616,earthquake,10,us
40.561,-125.602,ml,15,50617,earthquake,30,us
6.7855,-73.0545,mb,58,50618,earthquake,28,us
40.3812,-125.7807,ml,26,50619,earthquake,54,us
38.1836,-116.7029,ml,10,50620,earthquake,5,nn
-19.3719,-177.6127,mb,16,50621,earthquake,11,us
56.1604,160.8794,mb,31,50622,earthquake,23,us
51.9697,-168.0094,ml,23,50623,earthquake,12,us
42.1865,141.2351,mb,46,50624,earthquake,25,us
43.9032,13.4288,mb,28,50625,earthquake,5,us
-14.7624,166.4276,mb,15,50626,earthquake,16,us
37.75316667,-84.71866667,md,12,50627,earthquake,7,se
18.9486,-64.2588,md,17,50628,earthquake,7,pr
38.3867,23.5246,mb,24,50629,earthquake,7,us
-18.88,-177.6518,mb,24,50630,earthquake,20,us
26.8041,55.2808,mb,22,50631,earthquake,15,us
49.8646,18.5682,ml,15,50632,earthquake,6,us
-20.9167,-178.725,mb,64,50633,earthquake,108,us
31.6045,82.9741,mb,32,50634,earthquake,11,us
31.68535796,-104.3931148,ml,30,50635,earthquake,42,tx
51.0961,-177.3966,ml,13,50636,earthquake,8,us
-18.4237,-69.3587,mwr,36,50637,earthquake,,guc
-24.4673,179.2445,mb,41,50638,earthquake,81,us
18.2111,-68.5503,md,14,50639,earthquake,5,pr
54.7015,-159.8676,ml,20,50640,earthquake,8,us
51.0997,-177.4505,ml,15,50641,earthquake,8,us
-30.6411,-71.335,mwr,37,50642,earthquake,,guc
54.6967,-156.8305,ml,,50643,earthquake,,ak
54.7009,-156.8112,ml,,50644,earthquake,,ak
-15.0307,166.7492,mb,60,50645,earthquake,49,us
-23.1518,-174.8672,mb,21,50646,earthquake,16,us
-23.1214,-174.9788,mb,25,50647,earthquake,19,us
19.6248,-92.4468,mb,24,50648,earthquake,12,us
18.3923,-68.8998,md,22,50649,earthquake,11,pr
-22.3179,-68.8832,mb,23,50650,earthquake,6,us
36.4328,71.1482,mb,41,50651,earthquake,22,us
2.1699,128.3152,mb,57,50652,earthquake,48,us
-19.9726,-179.0447,mb,68,50653,earthquake,56,us
17.9485,-66.806,md,14,50654,earthquake,8,pr
-23.5786,-179.6793,mb,30,50655,earthquake,21,us
35.5003,36.6702,mb,70,50656,earthquake,34,us
-18.7323,169.1996,mb,43,50657,earthquake,27,us
37.4773,137.3197,mb,22,50658,earthquake,8,us
-17.5869,-178.8066,mb,29,50659,earthquake,22,us
54.7155,-156.6381,ml,,50660,earthquake,,ak
56.6653,-135.9444,ml,,50661,earthquake,,ak
56.7464,-136.0059,ml,,50662,earthquake,,ak
56.055,-149.9577,ml,20,50663,earthquake,28,us
18.7365,-64.6135,md,4,50664,earthquake,3,pr
84.1027,108.789,mb,13,50665,earthquake,8,us
34.593,25.241,mb,77,50666,earthquake,63,us
5.0389,127.3963,mb,34,50667,earthquake,17,us
-31.556,-69.148,mb,31,50668,earthquake,12,us
-21.3025,-178.6053,mb,36,50669,earthquake,23,us
54.6727,-161.1928,ml,24,50670,earthquake,6,us
-20.4878,-178.1874,mb,31,50671,earthquake,24,us
56.1194,-149.6855,ml,85,50672,earthquake,50,us
19.205,-155.3973333,ml,57,50673,earthquake,41,hv
19.20783333,-155.3921667,ml,54,50674,earthquake,35,hv
64.7404,-149.2106,ml,,50675,earthquake,,ak
41.1438333,-123.465,ml,48,50676,earthquake,14,nc
62.5922,-151.7018,ml,,50677,earthquake,,ak
40.5245,-124.41,ml,30,50678,earthquake,62,nc
52.4614,-174.5742,ml,17,50679,earthquake,16,us
52.0073,-174.8205,ml,15,50680,earthquake,10,us
60.2539,-152.5011,ml,,50681,earthquake,,ak
50.2205,-179.0308,ml,16,50682,earthquake,6,us
44.341,79.2948,mb,26,50683,earthquake,11,us
51.1057,-177.4307,ml,18,50684,earthquake,8,us
56.6562,-135.9934,ml,,50685,earthquake,,ak
52.3893,-175.8711,ml,22,50686,earthquake,10,us
51.1104,-177.446,ml,14,50687,earthquake,8,us
68.1568,-166.1718,ml,,50688,earthquake,,ak
1.6829,127.3173,mb,19,50689,earthquake,13,us
-14.9138,166.5463,mb,17,50690,earthquake,12,us
-17.649,-175.136,mb,23,50691,earthquake,17,us
6.8346,-73.0505,mb,41,50692,earthquake,34,us
18.41983333,-64.89133333,md,8,50693,earthquake,9,pr
-20.738,-70.4016,mb,18,50694,earthquake,2,us
51.494,-175.2662,ml,10,50695,earthquake,8,us
18.054,-68.6671,md,20,50696,earthquake,15,pr
51.9286,-174.2726,ml,12,50697,earthquake,8,us
51.8894,-172.7967,ml,13,50698,earthquake,12,us
-14.8073,167.5023,mb,29,50699,earthquake,21,us
43.8071,-105.306,ml,32,50700,mining explosion,74,us
52.1163,-178.6506,ml,14,50701,earthquake,10,us
18.3446,145.6785,mb,30,50702,earthquake,26,us
-7.9618,133.4149,mb,12,50703,earthquake,6,us
-32.8486,-70.199,mb,41,50704,earthquake,5,us
18.9703,145.4903,mb,58,50705,earthquake,49,us
-6.2506,130.1239,mb,49,50706,earthquake,35,us
-24.4425,-179.929,mb,30,50707,earthquake,22,us
51.2839,-177.6782,ml,15,50708,earthquake,8,us
-23.4903,-179.7229,mb,21,50709,earthquake,10,us
38.5285,-119.5205,ml,17,50710,earthquake,26,nc
-22.3007,-178.8259,mb,25,50711,earthquake,14,us
-7.3104,128.8242,mb,55,50712,earthquake,43,us
31.9508,138.0176,mb,79,50713,earthquake,145,us
51.3508,177.2015,ml,23,50714,earthquake,16,us
55.0271,-163.9757,ml,52,50715,earthquake,20,us
37.262,-114.5891,ml,27,50716,earthquake,17,nn
44.6651,-68.5787,mb_lg,23,50717,earthquake,43,us
-9.1275,123.3759,mb,25,50718,earthquake,16,us
12.4404,-87.7318,mb,40,50719,earthquake,20,us
51.0575,100.0361,mb,45,50720,earthquake,28,us
32.9751,92.4784,mb,47,50721,earthquake,32,us
51.5476,-174.6511,ml,19,50722,earthquake,12,us
42.0287,46.4836,mb,29,50723,earthquake,15,us
51.5396,-174.6612,ml,14,50724,earthquake,8,us
-13.5294,-74.3524,mb,21,50725,earthquake,8,us
53.4078,-167.529,ml,32,50726,earthquake,16,us
52.7309,-162.9793,ml,32,50727,earthquake,18,us
53.5072,-158.277,ml,16,50728,earthquake,10,us
19.2295,-155.4378333,ml,51,50729,earthquake,24,hv
-30.9772,-71.7885,mwr,25,50730,earthquake,,guc
34.5684,23.9247,mb,57,50731,earthquake,33,us
54.6911,-156.9238,ml,,50732,earthquake,,ak
-17.8169,-178.449,mb,25,50733,earthquake,16,us
51.5821,-168.3593,ml,20,50734,earthquake,14,us
-26.7819,-179.5309,mb,16,50735,earthquake,11,us
33.5663,-38.1987,mb,72,50736,earthquake,54,us
31.61524355,-103.9685593,ml,19,50737,earthquake,29,tx
-7.2371,156.1617,mb,37,50738,earthquake,33,us
6.8355,-73.1176,mb,131,50739,earthquake,126,us
-3.8072,101.3371,mb,24,50740,earthquake,9,us
3.53,122.8718,mb,18,50741,earthquake,9,us
25.1713,122.5941,mb,67,50742,earthquake,44,us
-41.0212,42.855,mb,10,50743,earthquake,8,us
55.18,162.8932,mb,26,50744,earthquake,18,us
0.0894,125.9544,mb,20,50745,earthquake,8,us
53.3151,-164.0694,ml,32,50746,earthquake,18,us
31.73880063,-104.1118547,ml,35,50747,earthquake,18,tx
13.5884,125.3902,mb,20,50748,earthquake,9,us
-24.4452,179.5818,mb,22,50749,earthquake,13,us
1.5787,126.7041,mb,26,50750,earthquake,13,us
-14.2166,167.1619,mb,23,50751,earthquake,19,us
39.8623,143.0784,mb,22,50752,earthquake,5,us
18.673,-66.20433333,md,12,50753,earthquake,5,pr
19.24383333,-155.508,ml,41,50754,earthquake,39,hv
31.69059455,-104.2870927,ml,28,50755,earthquake,17,tx
54.5176,-161.3372,ml,18,50756,earthquake,10,us
54.4842,-161.3321,ml,15,50757,earthquake,10,us
16.0898,-87.501,mb,21,50758,earthquake,50,us
-6.3735,128.0365,mb,12,50759,earthquake,4,us
21.9399,96.0213,mb,21,50760,earthquake,7,us
0.7967,-28.8858,mb,13,50761,earthquake,12,us
18.189,-68.3805,md,17,50762,earthquake,4,pr
58.4185,-155.0791,ml,,50763,earthquake,,ak
1.6709,126.5954,mb,33,50764,earthquake,24,us
-18.9633,169.3113,mb,39,50765,earthquake,46,us
-31.4261,-68.4186,mb,12,50766,earthquake,7,us
18.68733333,-67.0185,md,25,50767,earthquake,16,pr
61.6414,-151.8634,ml,,50768,earthquake,,ak
51.7056,178.4694,ml,20,50769,earthquake,18,us
-8.6856,-74.3909,mb,38,50770,earthquake,62,us
20.25583333,-155.5881667,ml,49,50771,earthquake,15,hv
-58.7302,-25.0299,mb,21,50772,earthquake,14,us
51.6311,-174.7165,ml,11,50773,earthquake,8,us
45.6275,-106.2045,ml,17,50774,earthquake,28,us
38.3735,75.3284,mb,37,50775,earthquake,12,us
57.5872,-153.2038,ml,,50776,earthquake,,ak
-17.7086,179.9179,mb,73,50777,earthquake,208,us
-5.4286,146.9684,mb,21,50778,earthquake,12,us
19.048,-67.3623,md,13,50779,earthquake,9,pr
0.7556,-77.3987,mb,26,50780,earthquake,10,us
51.2244,-174.0249,ml,9,50781,earthquake,6,us
-23.7922,-179.6758,mb,25,50782,earthquake,18,us
-5.508,152.2043,mb,25,50783,earthquake,15,us
51.417,178.1206,ml,10,50784,earthquake,12,us
32.00720848,-103.8163168,ml,18,50785,earthquake,10,tx
52.9763,-168.81,mb,27,50786,earthquake,14,us
41.5072,19.9862,mb,32,50787,earthquake,3,us
28.1272,104.9237,mb,20,50788,earthquake,15,us
-6.9566,129.8608,mb,21,50789,earthquake,14,us
37.2951667,-120.028,ml,46,50790,earthquake,109,nc
18.7498,-68.3301,md,19,50791,earthquake,13,pr
-0.1511,-24.8509,mb,14,50792,earthquake,11,us
53.756,-165.5628,ml,30,50793,earthquake,20,us
18.83766667,-64.99616667,md,10,50794,earthquake,7,pr
-17.4995,-178.425,mb,23,50795,earthquake,15,us
17.9,-66.8225,md,26,50796,earthquake,7,pr
14.0685,-89.8253,mwr,78,50797,earthquake,20,us
52.3809,-169.9729,mb,47,50798,earthquake,30,us
25.0131,125.7694,mb,51,50799,earthquake,23,us
39.578,-111.4526667,ml,25,50800,earthquake,14,uu
39.5778333,-111.4533333,ml,30,50801,earthquake,13,uu
-7.902,128.4707,mb,18,50802,earthquake,11,us
51.529,-170.538,ml,20,50803,earthquake,20,us
14.1143,120.6221,mb,48,50804,earthquake,32,us
3.19,126.9637,mb,21,50805,earthquake,15,us
37.5238333,-118.7866667,md,28,50806,earthquake,44,nc
-7.9049,128.4394,mb,17,50807,earthquake,11,us
56.6204,-156.0949,ml,,50808,earthquake,,ak
52.5062,-175.8959,ml,19,50809,earthquake,10,us
2.2496,128.4193,mb,40,50810,earthquake,25,us
51.652,178.6245,mb,88,50811,earthquake,38,us
51.733,-178.5903,mb,39,50812,earthquake,5,us
13.1731,-89.5441,mb,87,50813,earthquake,74,us
-32.5669,-71.6774,mwr,60,50814,earthquake,,guc
62.9961,-150.4545,ml,,50815,earthquake,,ak
30.5014,138.5131,mb,85,50816,earthquake,74,us
-11.824,166.6554,mb,32,50817,earthquake,23,us
52.259,-173.4537,mb,53,50818,earthquake,20,us
54.472,-159.6721,ml,36,50819,earthquake,17,us
35.7538,80.0339,mb,43,50820,earthquake,21,us
14.055,-89.8418,mb,20,50821,earthquake,9,us
35.7132,80.2659,mb,36,50822,earthquake,12,us
43.2947,144.4407,mb,40,50823,earthquake,24,us
53.2846,-162.1005,ml,26,50824,earthquake,12,us
-8.9708,115.5095,mb,23,50825,earthquake,12,us
-3.1103,142.0154,mb,24,50826,earthquake,13,us
23.9258,122.4167,mb,32,50827,earthquake,16,us
23.9367,122.3511,mwr,72,50828,earthquake,24,us
55.7739,-155.2518,ml,,50829,earthquake,,ak
51.3661,179.6985,ml,18,50830,earthquake,12,us
18.90116667,-65.6195,md,8,50831,earthquake,5,pr
-0.8968,146.8626,mb,27,50832,earthquake,17,us
18.0285,-66.99466667,md,10,50833,earthquake,6,pr
51.7553,178.2303,mb,42,50834,earthquake,18,us
-3.1121,136.5121,mb,30,50835,earthquake,20,us
60.8912,-147.3377,ml,,50836,earthquake,,ak
61.7203,-149.5519,mwr,,50837,earthquake,,ak
61.7453,-149.5381,ml,,50838,earthquake,,ak
41.468,20.0656,mb,47,50839,earthquake,13,us
18.99033333,-64.98266667,md,7,50840,earthquake,4,pr
-14.773,167.3973,mb,17,50841,earthquake,5,us
18.283,-68.9065,md,17,50842,earthquake,12,pr
23.5913,92.4156,mb,43,50843,earthquake,19,us
-6.9885,129.4188,mb,15,50844,earthquake,7,us
-2.1417,-77.7717,mb,18,50845,earthquake,4,us
21.1014,100.0762,mb,22,50846,earthquake,7,us
-57.7429,-25.7569,mb,18,50847,earthquake,15,us
40.504,-124.4266667,md,29,50848,earthquake,26,nc
19.25033333,-155.3985,ml,55,50849,earthquake,26,hv
18.94016667,-65.07733333,md,15,50850,earthquake,5,pr
-19.4377,-177.8812,mb,27,50851,earthquake,13,us
-10.2725,161.4435,mb,21,50852,earthquake,11,us
-40.662,44.9473,mb,22,50853,earthquake,13,us
40.4013333,-124.1363333,md,33,50854,earthquake,36,nc
51.5862,178.6459,ml,14,50855,earthquake,8,us
-5.0593,127.8237,mb,11,50856,earthquake,7,us
18.63466667,-65.2125,md,10,50857,earthquake,9,pr
-28.2104,-178.2388,mb,21,50858,earthquake,5,us
58.1583,-137.6322,mwr,,50859,earthquake,,ak
-1.8101,99.6227,mb,21,50860,earthquake,7,us
53.144,-166.9111,ml,23,50861,earthquake,12,us
44.0252,142.3651,mb,49,50862,earthquake,20,us
35.9262,140.1869,mb,27,50863,earthquake,7,us
40.4,-125.1436667,md,48,50864,earthquake,41,nc
56.2475,-148.991,ml,36,50865,earthquake,34,us
19.0155,-67.84716667,md,10,50866,earthquake,9,pr
-2.8308,140.0516,mb,34,50867,earthquake,21,us
-8.1009,-71.2863,mb,69,50868,earthquake,132,us
60.1169,-153.5895,ml,,50869,earthquake,,ak
24.3167,125.2224,mb,40,50870,earthquake,15,us
16.578,144.6358,mb,21,50871,earthquake,16,us
53.7921,-165.4603,ml,19,50872,earthquake,14,us
51.2418,178.6784,mb,91,50873,earthquake,71,us
30.1983,130.9092,mb,25,50874,earthquake,8,us
18.76366667,-65.11116667,md,5,50875,earthquake,3,pr
18.252,-66.38216667,md,18,50876,earthquake,12,pr
-18.2879,-178.0139,mb,38,50877,earthquake,32,us
50.7501,-172.8438,ml,12,50878,earthquake,8,us
42.6878,-111.7715,ml,31,50879,earthquake,66,us
-7.9784,-74.5524,mb,57,50880,earthquake,41,us
51.6221,178.7351,ml,22,50881,earthquake,12,us
36.4204,52.9186,mb,72,50882,earthquake,55,us
-24.6041,-70.1141,mwr,53,50883,earthquake,18,us
59.7565,-153.139,ml,,50884,earthquake,,ak
-10.407,161.2782,mb,26,50885,earthquake,19,us
-16.6425,-73.7836,mb,24,50886,earthquake,7,us
14.3703,122.9517,mb,27,50887,earthquake,17,us
-25.7629,-69.0324,mb,17,50888,earthquake,3,us
34.9167,14.1587,mb,52,50889,earthquake,28,us
43.7849,-105.3471,ml,38,50890,mining explosion,82,us
45.8169,-106.704,ml,32,50891,mining explosion,64,us
6.2672,126.0482,mb,99,50892,earthquake,83,us
0.3275,122.2151,mb,44,50893,earthquake,35,us
56.0707,-149.9943,ml,52,50894,earthquake,42,us
-4.0783,133.3026,mb,14,50895,earthquake,9,us
36.10516667,-97.8355,ml,98,50896,earthquake,44,ok
12.9782,-88.9521,mb,35,50897,earthquake,15,us
54.501,-162.536,ml,13,50898,earthquake,10,us
52.2016,-169.8676,ml,44,50899,earthquake,20,us
11.5023,95.1809,mb,26,50900,earthquake,11,us
31.62533387,-104.4003803,ml,12,50901,earthquake,24,tx
29.6383,101.7292,mb,21,50902,earthquake,10,us
14.3601,-91.2682,mb,78,50903,earthquake,52,us
17.93666667,-66.904,md,12,50904,earthquake,8,pr
-0.2132,97.5504,mb,21,50905,earthquake,12,us
14.2402,122.9879,mb,42,50906,earthquake,35,us
18.08416667,-66.17966667,md,29,50907,earthquake,12,pr
-8.5371,120.3961,mb,23,50908,earthquake,8,us
17.97216667,-66.83816667,md,14,50909,earthquake,6,pr
2.5854,126.9129,mb,22,50910,earthquake,10,us
2.7322,126.9106,mb,21,50911,earthquake,12,us
67.4528,-166.6883,ml,,50912,earthquake,,ak
35.3228333,-118.5685,ml,58,50913,earthquake,96,ci
-30.3972,-71.9719,mb,31,50914,earthquake,4,us
2.7897,127.1201,mb,29,50915,earthquake,15,us
-17.8478,-178.4055,mb,32,50916,earthquake,19,us
2.8107,127.0827,mb,22,50917,earthquake,19,us
2.716,126.9909,mb,23,50918,earthquake,18,us
38.472,44.9169,mb,25,50919,earthquake,17,us
2.674,126.9412,mb,19,50920,earthquake,14,us
2.599,126.8006,mb,24,50921,earthquake,15,us
36.9911,36.1694,mb,15,50922,earthquake,2,us
2.6628,127.02,mb,29,50923,earthquake,20,us
2.6702,127.1304,mb,22,50924,earthquake,14,us
2.7211,127.1358,mb,51,50925,earthquake,35,us
2.7955,126.9949,mb,18,50926,earthquake,12,us
2.7838,127.1272,mb,25,50927,earthquake,18,us
36.492,69.6013,mb,18,50928,earthquake,8,us
38.3997,44.9477,mb,74,50929,earthquake,50,us
2.8561,127.2252,mb,34,50930,earthquake,27,us
-30.6106,-179.6694,mb,30,50931,earthquake,17,us
2.6208,127.0252,mb,21,50932,earthquake,13,us
2.695,127.0915,mb,29,50933,earthquake,20,us
12.2666,123.3359,mb,41,50934,earthquake,24,us
-16.1558,-176.0703,mb,32,50935,earthquake,19,us
-24.1224,-179.5032,mb,18,50936,earthquake,12,us
62.2077,-123.9912,mb,47,50937,earthquake,15,us
38.2915,21.8411,mb,45,50938,earthquake,13,us
2.6451,126.9312,mb,61,50939,earthquake,46,us
43.0811,142.2161,mb,35,50940,earthquake,15,us
-7.0637,129.7321,mb,40,50941,earthquake,31,us
-17.4606,-174.6928,mb,107,50942,earthquake,77,us
11.4722,43.2172,mb,23,50943,earthquake,16,us
23.473,142.2526,mb,35,50944,earthquake,22,us
-24.993,-178.2729,mb,31,50945,earthquake,14,us
31.63476374,-104.3991199,ml,16,50946,earthquake,24,tx
-0.857,133.5224,mb,29,50947,earthquake,20,us
18.3773,-68.8271,md,23,50948,earthquake,21,pr
2.6671,126.8865,mb,32,50949,earthquake,19,us
51.8185,178.2445,mb,47,50950,earthquake,26,us
-1.7012,-78.0794,mb,44,50951,earthquake,19,us
51.8883,178.573,mb,62,50952,earthquake,31,us
44.2868,-116.1962,ml,18,50953,earthquake,36,us
44.2598,-116.218,ml,26,50954,earthquake,42,us
2.8378,127.0081,mb,32,50955,earthquake,20,us
2.6461,126.7978,mb,17,50956,earthquake,13,us
36.3005,141.9726,mb,20,50957,earthquake,6,us
55.3611,-162.4147,ml,18,50958,earthquake,14,us
52.3329,-170.4106,ml,16,50959,earthquake,16,us
19.47433333,-67.22083333,md,18,50960,earthquake,13,pr
12.1121,94.4701,mb,17,50961,earthquake,8,us
2.801,127.2439,mb,15,50962,earthquake,10,us
19.8775,120.5851,mb,18,50963,earthquake,5,us
